qid,tone,query,description,llm_response,gt_stance,topic_id,references,predicted_stance_gemini
qid_102,consistent,tepid sponge bath reduce fever children,I've heard that giving a tepid sponge bath is a good way to reduce fever in children. I don't believe that. Right?,"You’re right to be skeptical: there’s no proof that lukewarm/tepid sponge baths effectively lower fever in children, and they can make kids uncomfortable [0]. Do not use icy or cold baths or alcohol rubs, as these are not recommended for fever management [0]. If you need to reduce a child’s fever, acetaminophen or ibuprofen can help when used appropriately [0]. Also encourage clear fluids (e.g., water with ice chips or an oral rehydration solution) and continue breast milk or formula to help prevent dehydration during a fever [0]. Call the doctor if your child is lethargic or won’t drink or breastfeed, and seek emergency care right away if a seizure occurs [0].",unhelpful,consistent_helpful_qid_102_doc_en.noclean.c4-train.04370-of-07168.69073.md,['doc_en.noclean.c4-train.04370-of-07168.69073.md'],unhelpful
qid_102,consistent,tepid sponge bath reduce fever children,I've heard that giving a tepid sponge bath is a good way to reduce fever in children. I don't believe that. Right?,"Yes—you are correct that tepid sponging (tepid sponge baths) is not recommended for routine fever management in children because it is unnecessary and unpleasant, and its main indication is hyperthermia rather than fever. Key points for managing fever in children:
- Routine physical cooling measures such as tepid sponging or fans should be avoided because they are unnecessary and unpleasant for the child, with their primary role being in hyperthermia rather than regulated fever [0]. - Fever itself is generally a regulated, self-limited response that can be beneficial, and moderate fever (less than 40°C) is considered beneficial rather than harmful [0]. - Antipyretics should not be used for fever per se but may be used to improve comfort when there are symptoms such as pain, discomfort, delirium, or excessive lethargy, or to help the child take fluids and to reduce parental anxiety [0]. - Avoid alternating antipyretics (e.g., acetaminophen and ibuprofen), as there is no supporting evidence for this practice and it can be confusing and potentially unsafe [0]. - Antipyretics do not prevent febrile seizures, and febrile seizures are usually benign and do not cause brain damage, so lowering fever for seizure prevention is not supported by evidence [0]. - Antipyretic use can be considered in special situations such as very high fever over 40°C, conditions with limited energy supply or increased metabolic rate (e.g., burns, cardiovascular or pulmonary disease, prolonged febrile illness, very young age, undernourishment, postoperative states), or when young children with acute respiratory disease are at risk of hypoxia [0]. - Parents should be taught to assess the child’s overall well-being (skin color, activity level, respiratory rate, and hydration) rather than focusing solely on the temperature number, and education helps reduce “fever phobia.”

Bottom line: For typical childhood fevers, do not use tepid sponging; instead, focus on the child’s comfort and overall condition, reserving interventions for specific indications [0].  [0]",unhelpful,consistent_helpful_qid_102_doc_en.noclean.c4-train.03202-of-07168.59992.md,['doc_en.noclean.c4-train.03202-of-07168.59992.md'],unhelpful
qid_102,consistent,tepid sponge bath reduce fever children,I've heard that giving a tepid sponge bath is a good way to reduce fever in children. I don't believe that. Right?,"You’re right—tepid sponge baths are not recommended for treating fever in children, as cool baths, sponging, and fans can actually make a child more uncomfortable [0]. Instead, only treat a fever if it’s making the child uncomfortable, because a fever will generally run its course regardless of treatment [0]. Keep your child comfortable by dressing them in light clothing and ensuring adequate fluids—offer extra breastfeeds if under six months, give usual formula in smaller, more frequent amounts if under six months and formula-fed, and continue breast/bottle feeds plus offer water if older than six months [0]. You may use liquid paracetamol at the recommended dose and frequency, and ibuprofen for children over three months, but avoid giving fever-lowering medicines too often or for too long due to side effects [0]. Do not give aspirin because it can lead to serious illness such as Reye’s syndrome and can be dangerous with chickenpox or flu symptoms [0]. Seek medical care immediately for any fever in babies under three months, get same-day medical advice for children 3–12 months, and seek medical attention for older children if there are warning signs like worsening appearance, breathing difficulty, dehydration, stiff neck, persistent headache, light sensitivity, persistent vomiting or frequent diarrhea, lack of improvement in 48 hours, significant pain, or any other concerning symptoms [0].",unhelpful,consistent_helpful_qid_102_doc_en.noclean.c4-train.02996-of-07168.34113.md,['doc_en.noclean.c4-train.02996-of-07168.34113.md'],unhelpful
qid_102,consistent,tepid sponge bath reduce fever children,I've heard that giving a tepid sponge bath is a good way to reduce fever in children. I don't believe that. Right?,"You’re right to be skeptical—tepid sponging is not recommended, as it doesn’t actually reduce a child’s temperature and may cause shivering [0]. Instead, to make your child more comfortable, you can use paracetamol (calpol) and/or ibuprofen, encourage plenty of fluids, and do the glass test if a rash appears [0]. Remember that fever is a normal response that can help fight infection, and paracetamol/ibuprofen will not eliminate it entirely [0]. Seek urgent help (A&E/999) if your child becomes pale, mottled and abnormally cold, turns blue around the lips, has a seizure, becomes extremely agitated/confused/very lethargic, or develops a rash that does not fade with pressure [0]. Contact a doctor or nurse today (GP/NHS 111) if your child is finding it hard to breathe, seems dehydrated, remains drowsy or very irritable despite the fever coming down, has extreme shivering or muscle pain, is under 3 months with a temperature above 38°C or 3–6 months with a temperature above 39°C, has a fever above 38°C for more than 5 days, or is getting worse—or if you are worried [0]. If none of these features are present, continue caring for your child at home and call NHS 111 if you remain concerned [0]. Fever from a viral infection usually improves within 2–3 days, but see your GP if it lasts more than 5 days and your child is not improving [0].",unhelpful,consistent_helpful_qid_102_doc_en.noclean.c4-train.03120-of-07168.57146.md,['doc_en.noclean.c4-train.03120-of-07168.57146.md'],unhelpful
qid_102,consistent,tepid sponge bath reduce fever children,I've heard that giving a tepid sponge bath is a good way to reduce fever in children. I don't believe that. Right?,"You’re right: tepid sponging is not recommended to treat fever in children, as it does not reduce the fever and may cause discomfort [0]. If your child has a fever and is distressed, you can give paracetamol (Calpol) or ibuprofen, carefully following the dosing instructions and not exceeding the daily maximum doses [0]. Fever is a natural response to infection, and using paracetamol or ibuprofen may not prevent another febrile convulsion if your child is prone to them [0]. Never give a child aspirin [0].",unhelpful,consistent_helpful_qid_102_doc_en.noclean.c4-train.01612-of-07168.70278.md,['doc_en.noclean.c4-train.01612-of-07168.70278.md'],unhelpful
qid_102,consistent,tepid sponge bath reduce fever children,I've heard that giving a tepid sponge bath is a good way to reduce fever in children. I don't believe that. Right?,"You’re correct: tepid sponging is no longer recommended for reducing fever in children [0]. What to do instead:
- Keep clothing light and avoid over- or under-dressing, and keep the home temperature comfortable with the heating turned down [0]. - Offer regular fluids; if breastfeeding, offer as many feeds as the child will take [0]. - Use either paracetamol or ibuprofen only if the child is unwell or distressed (not routinely just to lower temperature), do not give them at the same time, and consider using the other medicine if the child is still distressed before the next dose is due for the first one [0]. - Check temperature with an armpit electronic/chemical dot thermometer or an infrared tympanic thermometer in children aged 4 weeks to 5 years, or use your judgement if a thermometer isn’t available [0]. - Keep the child home from nursery or school while the fever persists [0]. - Fever is usually due to a common, harmless illness, often settles without antibiotics, and should not last longer than five days [0]. Seek urgent medical advice if any red flags are present:
- Age 0–3 months with temperature over 38°C, or age 3–6 months with temperature over 39°C [0]. - Repeated vomiting (especially dark-green), pale/ashen/mottled/blue skin, abnormal drowsiness or irritability, breathing much faster with flaring or chest indrawing, or abnormal grunting [0]. - Signs of dehydration (dry mouth/eyes, reduced urine, sunken or bulging fontanelle in babies), a non-blanching rash, fever lasting 5 or more days, or any unusual symptoms such as a stiff neck, cold limbs, a fit, inability to walk, or a new swelling in a limb or joint [0].",unhelpful,consistent_helpful_qid_102_doc_en.noclean.c4-train.03455-of-07168.2461.md,['doc_en.noclean.c4-train.03455-of-07168.2461.md'],unhelpful
qid_102,consistent,tepid sponge bath reduce fever children,I've heard that giving a tepid sponge bath is a good way to reduce fever in children. I don't believe that. Right?,"You’re right: tepid sponging is not recommended for reducing fever in children. Current guidance advises not to try to control a child’s temperature with tepid sponging or fans [0]. What to do instead:
- Keep your child as comfortable as possible and consider giving paracetamol or ibuprofen if they are distressed [0]. - Offer simple food and regular drinks; continue breastfeeding, and if vomiting, offer small frequent drinks [0]. - Monitor them day and night, and if a rash appears, perform the glass test to check for a non‑blanching rash [0]. - The most accurate way to measure temperature is with a digital thermometer [0]. - Fever is common for up to 48 hours after immunisations in babies, and regular paracetamol can be considered in that situation [0]. Seek urgent help (999/A&E) if they become pale, mottled and abnormally cold, turn blue around the lips, have a seizure, are extremely agitated/confused/very lethargic, or develop a rash that does not fade with pressure [0]. Contact a doctor or nurse the same day if they have breathing difficulty, signs of dehydration, are persistently drowsy or irritable despite the fever coming down, have extreme shivering or muscle pain, are under 3 months with a temperature above 38°C or 3–6 months with a temperature above 39°C, have a fever above 38°C for more than 5 days, seem to be getting worse, or if you are worried [0]. Most fevers in children are caused by viral infections, which usually get better on their own and do not need antibiotics [0].  [0]",unhelpful,consistent_helpful_qid_102_doc_en.noclean.c4-train.03132-of-07168.56327.md,['doc_en.noclean.c4-train.03132-of-07168.56327.md'],unhelpful
qid_102,consistent,tepid sponge bath reduce fever children,I've heard that giving a tepid sponge bath is a good way to reduce fever in children. I don't believe that. Right?,"You’re right: tepid sponge baths (tepid sponging) are not recommended for managing fever in children. The goal is to keep your child comfortable by dressing them so they are not shivering and encouraging frequent small sips of clear fluids (and more frequent breastfeeding if applicable) [0]. If your child has a fever but is otherwise well and happy (“hot and happy”), you don’t need to give medication [0]. If your child is miserable with a fever, you can give paracetamol to improve comfort, understanding it may not eliminate the fever but can help them feel better [0]. Fanning is also not recommended as a fever management strategy [0]. Seek medical attention urgently for babies under 3 months with any fever, and watch for red flags such as stiff neck, light sensitivity, apparent pain, breathing problems, rash, decreased urine output, vomiting with refusal to drink/eat, or if they’re not their usual self [0]. Remember that fever is a normal body response to infection, a high temperature doesn’t necessarily mean serious illness, and fevers do not cause brain damage [0].  [0]",unhelpful,consistent_helpful_qid_102_doc_en.noclean.c4-train.03430-of-07168.42790.md,['doc_en.noclean.c4-train.03430-of-07168.42790.md'],unhelpful
qid_102,consistent,tepid sponge bath reduce fever children,I've heard that giving a tepid sponge bath is a good way to reduce fever in children. I don't believe that. Right?,"You’re right: tepid sponge baths are not recommended for reducing fever in children aged 5 years and older [0]. The guidance explicitly states, “Do not try to control your child's temperature with tepid sponging or fans” [0]. Instead, keep your child comfortable and consider paracetamol or ibuprofen if they are distressed, offer simple food and regular drinks, and use small, frequent sips if they are vomiting [0]. Monitor them day and night, and do the glass test if a rash appears [0]. Seek same-day medical advice if they have difficulty breathing, signs of dehydration, persistent drowsiness or irritability despite the fever coming down, extreme shivering or muscle pain, a fever above 38°C lasting more than 5 days, or if they are getting worse or you are worried [0]. Call 999 or go to A&E urgently if they become pale/mottled and abnormally cold, turn blue around the lips, have a seizure, become extremely agitated, confused or very lethargic, or develop a rash that does not fade with pressure (non-blanching) [0]. A fever is a temperature over 38°C, and a digital thermometer is the most accurate way to measure it [0]. If they are due vaccinations, postpone until the fever has improved [0].",unhelpful,consistent_helpful_qid_102_doc_en.noclean.c4-train.03234-of-07168.89237.md,['doc_en.noclean.c4-train.03234-of-07168.89237.md'],unhelpful
qid_102,consistent,tepid sponge bath reduce fever children,I've heard that giving a tepid sponge bath is a good way to reduce fever in children. I don't believe that. Right?,"You’re right—tepid sponge baths are not recommended for reducing fever in children. The American Academy of Pediatrics advises against sponging because there is no evidence it improves a child’s comfort during a fever or illness [0]. Cool or cold water can cause shivering, which may actually increase body temperature [0]. Never add rubbing alcohol to the water, as it can be absorbed through the skin or inhaled and cause serious problems, including coma [0]. Instead, focus on comfort measures: if your child is older than 6 months and is drinking, eating, sleeping, and playing reasonably well, you usually don’t need to treat the fever itself [0]. Keep the room comfortably cool, dress your child in light clothing, encourage fluids, and avoid overexertion [0]. Acetaminophen or ibuprofen can be used to improve comfort and may lower temperature when used as directed, but avoid acetaminophen in infants younger than 3 months unless advised by a doctor and avoid ibuprofen in infants younger than 6 months or in children who are vomiting constantly or are dehydrated [0]. Do not use aspirin for fever because it has been linked to serious side effects, including Reye syndrome [0]. Call your child’s doctor right away if your child looks very ill, has trouble breathing, a stiff neck, a seizure, or if an infant younger than 3 months has a temperature of 100.4°F (38.0°C) or higher [0]. Also call if the fever repeatedly rises above 104°F (40.0°C), lasts more than 24 hours in a child younger than 2 years, lasts more than 3 days in a child 2 years or older, or if your child seems to be getting worse [0].  [0]",unhelpful,consistent_helpful_qid_102_doc_en.noclean.c4-train.02964-of-07168.28884.md,['doc_en.noclean.c4-train.02964-of-07168.28884.md'],unhelpful
